,Answers,BERT,DistilBERT,Gold_1,Gold_2,BERT_METEOR,DistilBERT_METEOR,BERT_GLEU,DistilBERT_GLEU
5145,['into a martini'],a martini,a martini,into a martini,,0.5996383004580546,0.5996383004580546,0.5,0.5
5146,['footprints in the sand?'],those footprints in the sand,footprints in the sand,footprints in the sand?,,0.6354424793735022,0.6656259971437435,0.7142857142857143,1.0
5147,"[""army veteran's widow?""]",an army veteran ' s widow,an army veteran ' s widow,army veteran's widow?,,0.20168067226890757,0.20168067226890757,0.14285714285714285,0.14285714285714285
5150,['shooting darts and ping pong balls.'],shoot darts and ping pong,shoot darts and ping pong,shooting darts and ping pong balls.,,0.7972264188755404,0.7972264188755404,0.5555555555555556,0.5555555555555556
5152,['14 years old'],14,14,14 years old,,0.27480916030534347,0.27480916030534347,0.16666666666666666,0.16666666666666666
5154,['unerve stoned people in their mid 30s'],mid 30s,mid 30s,unerve stoned people in their mid 30s,,0.2785096899648154,0.2785096899648154,0.13636363636363635,0.13636363636363635
5158,['various skin tones.'],skin tones,skin tones,various skin tones.,,0.2562277580071174,0.2562277580071174,0.5,0.5
5159,['prime minister nawaz sharif.'],prime minister nawaz sharif,prime minister nawaz sharif,prime minister nawaz sharif.,,0.6656259971437435,0.6656259971437435,1.0,1.0
5163,['donald trump and the united states.'],the united states,united states,donald trump and the united states.,,0.3103100597213873,0.13740458015267173,0.3333333333333333,0.16666666666666666
5165,['in a bucket'],a bucket,wichitapublicschools,in a bucket,,0.5996383004580546,0.0,0.5,0.0
5173,['that he is to be congratulated'],we must be smart,we must be smart,that he is to be congratulated,,0.1281138790035587,0.1281138790035587,0.05555555555555555,0.05555555555555555
5175,['in his arms'],in christ gone 2day,"u are in his arms now , no pain",in his arms,,0.22570532915360503,0.6431169054528924,0.1,0.23076923076923078
5177,['they look altered'],some look tampered with,some look tampered with,they look altered,,0.22570532915360503,0.22570532915360503,0.1,0.1
5188,['an aviation part'],aviation parts,aviation parts,an aviation part,,0.8541061496953426,0.8541061496953426,0.16666666666666666,0.16666666666666666
5189,['tropical storm colin'],colin,colin,tropical storm colin,,0.27480916030534347,0.27480916030534347,0.16666666666666666,0.16666666666666666
5191,['they showed her their care.'],showed me your care,showed me your care,they showed her their care.,,0.1496881496881497,0.1496881496881497,0.14285714285714285,0.14285714285714285
5192,['she reimagines them as real life heroines'],reimagines bratz dolls as real life heroines @ malalafund @ janegoodallinst @ waris _ dirie across women ' s lives,reimagines bratz dolls as real life heroines,she reimagines them as real life heroines,,0.45888154492387967,0.6208011757755915,0.2037037037037037,0.5
5195,"['jun. 18, 2014']","june 18 , 2014","june 18 , 2014","jun. 18, 2014",,0.22570532915360503,0.22570532915360503,0.5,0.5
5196,['with a very loud and drunk voice.'],"in the loudest , drunkest voice ever","in the loudest , drunkest voice",with a very loud and drunk voice.,,0.20571428571428568,0.21145374449339208,0.045454545454545456,0.045454545454545456
5197,['all the pain this country is facing'],all the pain,all the pain this country is facing,all the pain this country is facing,,0.4266833315023997,0.9443164829493016,0.2727272727272727,1.0
5198,['anemic for sure'],dracula never attacked those women . no proof,anemic,anemic for sure,,0.0,0.27480916030534347,0.0,0.16666666666666666
5200,['a noble price'],nobel prize,nobel prize,a noble price,,0.0,0.0,0.0,0.0
5203,['probably something sensational about something emma supposedly said.'],not believing everything,not believing everything,probably something sensational about something emma supposedly said.,,0.0,0.0,0.0,0.0
5205,['the half of it'],the half of it,the half of it,the half of it,,0.9113970384220804,0.9113970384220804,1.0,1.0
5217,['a dream come true'],a dream come true,a dream come true,a dream come true,,0.9113970384220804,0.9113970384220804,1.0,1.0
5222,['sir chris hoy velodrome'],sir chris hoy velodrome,sir chris hoy velodrome,sir chris hoy velodrome,,0.9113970384220804,0.9113970384220804,1.0,1.0
5225,['as a hero'],a # hero,a # hero,as a hero,,0.48,0.48,0.5,0.5
5227,['he seemed sincere.'],"dave matherne , gm of sake club , says # willsmith was "" very nice """,didn ' t seem drunk,he seemed sincere.,,0.0,0.21301775147928995,0.0,0.0
5229,['larry david and the 1975'],larry david,larry david,larry david and the 1975,,0.3803574772657186,0.3803574772657186,0.21428571428571427,0.21428571428571427
5232,['get to rome only using apps.'],to get to # rome only using apps,travel # tech,get to rome only using apps.,,0.6811298166816834,0.0,0.8181818181818182,0.0
5233,"[""burt's bees baby""]",we,we,burt's bees baby,,0.0,0.0,0.0,0.0
5235,['justin and his family'],justin and his family,justin and his family,justin and his family,,0.9113970384220804,0.9113970384220804,1.0,1.0
5236,['the dude in this shirt.'],the dude in this shirt,no no women,the dude in this shirt.,,0.7291176307376644,0.0,1.0,0.0
5240,['they swept the podium'],"swep "" the podium","they just "" swep "" the podium",they swept the podium,,0.42124590607178336,0.5251724902940729,0.3,0.2857142857142857
5241,['that it surpasses all expectations.'],i am sure we will take india - japan ties to newer heights,newer heights,that it surpasses all expectations.,,0.0,0.0,0.0,0.0
5242,['the ucl team'],juventusfc,juventusfc,the ucl team,,0.0,0.0,0.0,0.0
5243,"[""she's attractive and not overweight""]",i have a pretty face,told me i have a pretty face,she's attractive and not overweight,,0.0,0.0,0.0,0.0
5247,['a stair master'],a stair master in hell,a stair master in hell,a stair master,,0.7877230735428918,0.7877230735428918,0.42857142857142855,0.42857142857142855
5250,['at @seattlechildren w @prattprattpratt.'],seattlechildren w @ prattprattpratt,seattlechildren w @ prattprattpratt,at @seattlechildren w @prattprattpratt.,,0.18,0.18,0.6,0.6
5257,['delays from imperial troopers'],delays,delays,delays from imperial troopers,,0.20991253644314864,0.20991253644314864,0.1,0.1
5258,['it makes me feel proud.'],proud,"nothing made me prouder than to wear the red , white",it makes me feel proud.,,0.0,0.1172638436482085,0.07142857142857142,0.029411764705882353
5259,['a cgi titty monster'],titty monster,cgi titty monster,a cgi titty monster,,0.4654650895820811,0.6988199445078672,0.3,0.6
5261,['prime minister theresa may'],prime minister theresa may,theresa may,prime minister theresa may,,0.9113970384220804,0.4654650895820811,1.0,0.3
5267,['a temporary workaround'],@ malwaretechblog,@ malwaretechblog,a temporary workaround,,0.0,0.0,0.0,0.0
5269,['officer brian moore'],# officermoore # brianmoore @ cbsnewyork,brianmoore,officer brian moore,,0.0,0.0,0.0,0.0
5271,"['saying the word ""adobe"".']","saying "" adobe """,""" adobe","saying the word ""adobe"".",,0.18,0.0,0.2,0.1
5281,['the family of al taubman.'],the family of al taubman,al taubman,the family of al taubman.,,0.7291176307376644,0.16252821670428894,1.0,0.21428571428571427
5282,['to get a diplomatic resolution'],to get a diplomatic resolution,to get a diplomatic resolution,to get a diplomatic resolution,,0.9263770987333779,0.9263770987333779,1.0,1.0
5286,['professing religious tolerance'],professing religious tolerance,professing religious tolerance,professing religious tolerance,,0.8875013295249914,0.8875013295249914,1.0,1.0
5289,['for being treated like everyone else'],being treated like the rest of us,being treated like the rest of us,for being treated like everyone else,,0.43012988506865496,0.43012988506865496,0.2727272727272727,0.2727272727272727
5294,['three minute closer to midnight'],three minutes,three minutes,three minute closer to midnight,,0.541769363576504,0.541769363576504,0.07142857142857142,0.07142857142857142
5295,['school district officials'],school district officials,school district officials,school district officials,,0.8875013295249914,0.8875013295249914,1.0,1.0
5304,['he is a film director'],film directors,one of the greatest film directors,he is a film director,,0.541769363576504,0.4624351215113512,0.07142857142857142,0.05555555555555555
5305,['#bring back sung woo'],# bringbacksungwoo,# kc again & get the success he brings the # royals !,#bring back sung woo,,0.0,0.0,0.0,0.0
5306,['she maced but had a positive final response'],said yes,she maced me but said yes later,she maced but had a positive final response,,0.0,0.30730323695824746,0.0,0.15384615384615385
5307,['she was going on a road trip'],van,road trip,she was going on a road trip,,0.0,0.2785096899648154,0.0,0.13636363636363635
5322,['after the warm up'],after the warm - up in her doubles,"after the warm - up in her doubles w / # venus vs barrois / voegele # wimbledon wimbledon ( @ wimbledon ) july 1 , 2014",after the warm up,,0.7079763127256863,0.40262452193240944,0.45454545454545453,0.15151515151515152
5327,['a sense of humor'],a sense of humor,today,a sense of humor,,0.9113970384220804,0.0,1.0,0.0
5330,['the world and herself'],"both the world , and myself","both the world , and myself",the world and herself,,0.5479539453524915,0.5479539453524915,0.42857142857142855,0.42857142857142855
5331,['it was in reference to the olympics.'],# juveolympiacos # ucl juventusfc,juventusfc,it was in reference to the olympics.,,0.0,0.0,0.0,0.0
5332,['stop to listen'],stopping to listen,stopping to listen,stop to listen,,1.0,1.0,0.5,0.5
5333,['coretta scott king'],mena suvari,mena suvari,coretta scott king,,0.0,0.0,0.0,0.0
5334,['calls with russian officials'],@ genflynn ' s calls w russian officials,outfrontcnn,calls with russian officials,,0.5042097228243514,0.0,0.2222222222222222,0.0
5335,['just got paid'],just got paid,just got paid,just got paid,,0.8875013295249914,0.8875013295249914,1.0,1.0
5336,"['merkel, hollande and putin']","merkel , hollande and putin","merkel , hollande and putin i stressed that the situation around debaltseve","merkel, hollande and putin",,0.6354424793735022,0.4823376790896693,1.0,0.2631578947368421
5337,['a joey essex!'],joey essex haircut,joey essex,a joey essex!,,0.24,0.2562277580071174,0.5,0.5
5338,['gala leon garcia'],gala leon garcia,gala leon garcia,gala leon garcia,,0.8875013295249914,0.8875013295249914,1.0,1.0
5343,['sexual assault and violence'],sexual assault and violence,sexual assault and violence,sexual assault and violence,,0.9113970384220804,0.9113970384220804,1.0,1.0
5354,['the h1 team'],h1,h1,the h1 team,,0.27480916030534347,0.27480916030534347,0.16666666666666666,0.16666666666666666
5358,['i saw the light'],i saw the light,i saw the light,i saw the light,,0.9113970384220804,0.9113970384220804,1.0,1.0
5359,['they were friends.'],one of my oldest,one of my oldest,they were friends.,,0.0,0.0,0.0,0.0
5360,['they are not alone'],"they re not in the struggle alone , myself and many are with them","they re not in the struggle alone , myself and many are with them",they are not alone,,0.488135593220339,0.488135593220339,0.08695652173913043,0.08695652173913043
5364,['photos tayor and nicki'],our post on taylor & nicki,our post on taylor & nicki,photos tayor and nicki,,0.1643835616438356,0.1643835616438356,0.07142857142857142,0.07142857142857142
5365,['the people of nepal'],the people of nepal,the people of nepal,the people of nepal,,0.9113970384220804,0.9113970384220804,1.0,1.0
5367,['the wolves and the pistons'],marc stein @ espnsteinlinelink to the @ espn latest co - scribed with @ chrisbhaynes,marc stein @ espnsteinlinelink to the @ espn latest co - scribed with @ chrisbhaynes on the wolves and pistons,the wolves and the pistons,,0.10434782608695652,0.4887512522296307,0.02631578947368421,0.13793103448275862
5369,['hang out with friends.'],hang out with friends,hang out with friends,hang out with friends.,,0.6656259971437435,0.6656259971437435,1.0,1.0
5372,['makes good tv'],he wants the visual to eat up space on tv,he wants the visual to eat up space on tv,makes good tv,,0.16628175519630486,0.16628175519630486,0.029411764705882353,0.029411764705882353
5373,['all in nj'],all in nj,all in nj,all in nj,,0.8875013295249914,0.8875013295249914,1.0,1.0
5377,['10 foot bat-pole'],10 foot,10 foot,10 foot bat-pole,,0.5996383004580546,0.5996383004580546,0.5,0.5
5379,['the mandurah line.'],# mandurah line,# mandurah,the mandurah line.,,0.24,0.2562277580071174,0.5,0.16666666666666666
5382,['the court of law.'],a court of law,court of law,the court of law.,,0.42124590607178336,0.4422529197604025,0.6,0.6
5384,['tcu went to 6'],three,kp24,tcu went to 6,,0.0,0.0,0.0,0.0
5387,"['a surreal, demonic nightmare']",surreal demonic nightmare,surreal demonic nightmare,"a surreal, demonic nightmare",,0.4422529197604025,0.4422529197604025,0.6,0.6
5391,['his short game'],my short game,my short game,his short game,,0.5616612080957111,0.5616612080957111,0.5,0.5
5400,['after sort out of the audio levels'],once they get the audio levels sorted out,"once they get the audio levels sorted out , it ' ll be great . — steve hayman ( @ shayman ) december 6 , 2013",after sort out of the audio levels,,0.7030529725815577,0.4764326930123845,0.2692307692307692,0.1
